ChEMBL_ID,name,SMILES,IC50_nM,IC50_units,pChEMBL,Assay_ID,target_chembl_id,target_name
CHEMBL362030,CHEMBL362030,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,3550.0,nM,5.45,CHEMBL833502,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL362188,CHEMBL362188,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c2cc1OC,1.6,nM,8.8,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL362486,CHEMBL362486,COc1ccc(NC(=O)Nc2ccc(Sc3ccnc4cc(OC)c(OC)cc34)cc2)cc1,5.9,nM,8.23,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL362502,CHEMBL362502,COc1cc(OC)cc(-c2cc3cnc(N(CCCO)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,1900.0,nM,5.72,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL362634,CHEMBL362634,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C)cc4)cc3)c2cc1OC,0.5,nM,9.3,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363130,CHEMBL363130,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,51.0,nM,7.29,CHEMBL833062,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363153,CHEMBL363153,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1Cl,1000.0,nM,6.0,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363304,CHEMBL363304,COc1cc(OC)cc(C2Cc3cnc(N(CCCO)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1,6600.0,nM,5.18,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363316,CHEMBL363316,CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1,990.0,nM,6.0,CHEMBL828488,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363551,CHEMBL363551,CCN(CC)CCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3cc(OC)cc(OC)c3)cc2cn1,15.0,nM,7.82,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363590,CHEMBL363590,OCCCNc1cncc(-c2ncnc(Nc3ccc4c(c3)OCCO4)n2)c1,4140.0,nM,5.38,CHEMBL828555,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363607,CHEMBL363607,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F,510.0,nM,6.29,CHEMBL833062,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363639,CHEMBL363639,CCOC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3F)c2c1C(C)C,34.0,nM,7.47,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL363764,CHEMBL363764,COCCC(=O)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,588.84,nM,6.23,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL364000,CHEMBL364000,CN(C)CCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,134.9,nM,6.87,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL364115,CHEMBL364115,CN(c1ccc(NC(=O)N2CCN(CCCN3CCOCC3)CC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1,4490.0,nM,5.35,CHEMBL828488,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL364161,CHEMBL364161,O=C(O)CCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,568.0,nM,6.25,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL364411,CHEMBL364411,Cn1cc(/C=C2\C(=O)NN=C2c2cnccn2)c2ccccc21,100.0,nM,7.0,CHEMBL832088,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL364626,CHEMBL364626,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccc(C(F)(F)F)cc1,161.0,nM,6.79,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL364962,CHEMBL364962,CCOC(=O)c1cn2ncnc(Oc3cccc(C(=O)NOC)c3)c2c1C(C)C,270.0,nM,6.57,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365064,CHEMBL365064,O=C1NN=C(c2cnccn2)/C1=C/c1[nH]c2ccccc2c1-c1ccccc1,20.0,nM,7.7,CHEMBL832088,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365109,CHEMBL365109,CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(C(=O)NOC)c3)c2c1C(C)C,79.0,nM,7.1,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365133,CHEMBL365133,COc1cc(OC)cc(-c2cc3cnc(N(CCCCCO)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,7600.0,nM,5.12,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365140,CHEMBL365140,COc1cc(OC)cc(-c2cc3cnc(NCCCO)nc3nc2NC(=O)NC(C)(C)C)c1,71.0,nM,7.15,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365178,CHEMBL365178,CCOC(=O)c1cn2ncnc(Nc3cccc(C(=O)NOC)c3)c2c1C(C)C,130.0,nM,6.89,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365318,CHEMBL365318,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F,18.0,nM,7.75,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365336,CHEMBL365336,CCOC(=O)c1cn2ncnc(Nc3ccc(C)c(C(=O)NOC)c3)c2c1C(C)C,120.0,nM,6.92,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365377,CHEMBL365377,CCN(CC)CCCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3c(Cl)cccc3Cl)cc2cn1,25.0,nM,7.6,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365411,CHEMBL365411,CN(C)CCNC(=O)c1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,4265.8,nM,5.37,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365448,CHEMBL365448,COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c1C(=O)NC2,126.0,nM,6.9,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365585,CHEMBL365585,CC1(C)O[C@@H](n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@]1(O)CO,65.0,nM,7.19,CHEMBL828722,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365631,CHEMBL365631,Clc1cccc(Nc2cncc(-c3cncc(NCCCc4ccncc4)c3)n2)c1,75.86,nM,7.12,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365727,CHEMBL365727,COc1cc(OC)cc(-c2cc3cnc(NCCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,6.0,nM,8.22,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365866,CHEMBL365866,CN(c1ccc(NC(=O)NC2CCCC2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,31.0,nM,7.51,CHEMBL828488,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL365937,CHEMBL365937,OCCCNc1cncc(-c2ncnc(Nc3cccc(Cl)c3)n2)c1,2010.0,nM,5.7,CHEMBL828555,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL366019,CHEMBL366019,CCOC(=O)Nc1cn2ncnc(Nc3cc(C(=O)NOC)c(F)cc3F)c2c1C(C)C,66.0,nM,7.18,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL366079,CHEMBL366079,Cc1c(/C=C2\C(=O)NN=C2c2cnccn2)[nH]c2ccccc12,60.0,nM,7.22,CHEMBL832088,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL366359,CHEMBL366359,CN(Cc1ccccc1)c1nc(O)nc(Nc2ccc3scnc3c2)n1,320.0,nM,6.5,CHEMBL831136,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL366452,CHEMBL366452,CS(=O)(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,13.0,nM,7.89,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL367442,CHEMBL367442,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,600.0,nM,6.22,CHEMBL700241,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL368252,CHEMBL368252,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,0.2,nM,9.7,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL368786,CHEMBL368786,OCCCNc1ncc(-c2cncc(Nc3cccc(Cl)c3)n2)s1,708.0,nM,6.15,CHEMBL829594,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL368936,CHEMBL368936,OCCCNc1ncc(-c2cncc(Nc3cccc(Cl)c3)n2)o1,2110.0,nM,5.68,CHEMBL829594,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL369014,CHEMBL369014,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,1100.0,nM,5.96,CHEMBL700241,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL369322,CHEMBL369322,Cc1ccc(Nc2ncnn3cc(OCCCN4CCCCC4)c(C(C)C)c23)cc1O,4.0,nM,8.4,CHEMBL830878,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL369360,CHEMBL369360,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,17030.0,nM,4.77,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL369747,CHEMBL369747,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(Cl)ccc4Cl)cc3)c2cc1OC,6.0,nM,8.22,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL369751,CHEMBL369751,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,50.0,nM,7.3,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL369760,CHEMBL369760,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)c2cc1OC,0.2,nM,9.7,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL370023,CHEMBL370023,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)F)o4)c(C(C)C)c23)c(F)cc1F,76.0,nM,7.12,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL370266,CHEMBL370266,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,58.0,nM,7.24,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL370328,CHEMBL370328,COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,650.0,nM,6.19,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL370493,CHEMBL370493,CC1(C)O[C@@H](n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@@]1(O)CO,4.0,nM,8.4,CHEMBL828722,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL370515,CHEMBL370515,CONC(=O)c1cc(Nc2ncnn3cc(-c4nc(C)no4)c(C(C)C)c23)c(F)cc1F,49.0,nM,7.31,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL370951,CHEMBL370951,O=C(CO)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,302.0,nM,6.52,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL371169,CHEMBL371169,Clc1cccc(Nc2cncc(-c3cncc(NCCCn4cccn4)c3)n2)c1,93.33,nM,7.03,CHEMBL831656,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL371373,CHEMBL371373,CCc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NOC)c(F)cc4F)c3c2C(C)C)o1,17.0,nM,7.77,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL371374,CHEMBL371374,CCS(=O)(=O)c1cccc(Nc2ncc(-c3ccccc3)o2)c1,720.0,nM,6.14,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL372657,CHEMBL372657,Clc1cccc(Nc2cncc(-c3cncc(NCCCn4cncn4)c3)n2)c1,67.0,nM,7.17,CHEMBL829518,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL372662,CHEMBL372662,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CN(C)C)o4)c(C(C)C)c23)c(F)cc1F,66.0,nM,7.18,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL373365,CHEMBL373365,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(C)C)o4)c(C(C)C)c23)c(F)cc1F,22.0,nM,7.66,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL388978,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,14.0,nM,7.85,CHEMBL820211,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL410711,CHEMBL410711,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(C(F)(F)F)c1,7.0,nM,8.15,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL415756,CHEMBL415756,c1ccc(-c2ccn3c(-c4ccccc4)cnc3c2)cc1,98.0,nM,7.01,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL416191,CHEMBL416191,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,10.0,nM,8.0,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL418301,CHEMBL418301,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1[nH]cc2c1CCOC2=O,2000.0,nM,5.7,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL419082,CHEMBL419082,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1O,1000.0,nM,6.0,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL419458,CHEMBL419458,Clc1ccc(Nc2nnc(Cc3ccncn3)c3ccccc23)cc1,410.0,nM,6.39,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL419526,CHEMBL419526,c1ccc(-c2cnc(Nc3ccccn3)o2)cc1,1880.0,nM,5.73,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL420087,CHEMBL420087,Clc1cnc(Nc2ccccn2)s1,194.0,nM,6.71,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL420528,CHEMBL420528,O=S(=O)(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,14.0,nM,7.85,CHEMBL820698,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL420609,CHEMBL420609,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,380.0,nM,6.42,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL422564,CHEMBL422564,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCOCC4)ccc13)OCO2,91350.0,nM,4.04,CHEMBL820673,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL422758,CHEMBL422758,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,25.0,nM,7.6,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL422918,CHEMBL422918,CN(C)CC1CCCN(CCCn2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2=O)C1,67.0,nM,7.17,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL423072,CHEMBL423072,c1ccc(-c2ccn3c(-c4ccncc4)cnc3c2)cc1,145.0,nM,6.84,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL423221,CHEMBL423221,O=Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,105.0,nM,6.98,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL424321,CHEMBL424321,CCCCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,18.0,nM,7.75,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL424323,CHEMBL424323,CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,4.0,nM,8.4,CHEMBL817492,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL425356,CHEMBL425356,CCN(CC)CCc1c(C)[nH]c(/C=C2\C(=O)NN=C2c2cnccn2)c1C,80.0,nM,7.1,CHEMBL832932,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL425363,CHEMBL425363,COc1cc(OC)cc(-c2cc3cnc(NCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,8.0,nM,8.1,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL425552,CHEMBL425552,CN1CCN(CCCNc2cc3nc(NC(=O)NC(C)(C)C)c(-c4ccccc4)cc3cn2)CC1,54.0,nM,7.27,CHEMBL829083,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL425718,CHEMBL425718,CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3cccc(CS(C)(=O)=O)c3)n2)cc1,17.0,nM,7.77,CHEMBL828488,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL426047,CHEMBL426047,COc1ccccc1NC(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1,0.2,nM,9.7,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL426078,CHEMBL426078,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(O)cc32)[nH]1,100.0,nM,7.0,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL426602,CHEMBL426602,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c2cc1OC,1.2,nM,8.92,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL427139,CHEMBL427139,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccc2c(c1)CCC2,39.0,nM,7.41,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL427321,CHEMBL427321,CCc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,29.0,nM,7.54,CHEMBL829417,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL427325,CHEMBL427325,COc1ccc(-c2cc3c(NC(=O)c4cccc(F)c4)ncnc3o2)cc1,21900.0,nM,4.66,CHEMBL833502,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL428534,CHEMBL428534,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,30.0,nM,7.52,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL430155,CHEMBL430155,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1,300.0,nM,6.52,CHEMBL819556,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL430812,CHEMBL430812,O=c1nc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1,96.0,nM,7.02,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL431006,CHEMBL431006,CC(C)(C)c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,210.0,nM,6.68,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL431038,CHEMBL431038,COc1ccc(-c2cncc(-c3nc(-c4ccccc4)c(NC(C)=O)o3)c2)cc1,4040.0,nM,5.39,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL431073,CHEMBL431073,c1ccc(-c2cnc(Nc3ccncn3)s2)cc1,36.0,nM,7.44,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL431930,CHEMBL431930,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cccc(F)c3)n2)c1,45.0,nM,7.35,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL431996,CHEMBL431996,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,4.0,nM,8.4,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL432196,CHEMBL432196,CC(=O)Nc1oc(-c2cncc(-c3ccsc3)c2)nc1-c1ccccc1,186.0,nM,6.73,CHEMBL819548,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL432491,CHEMBL432491,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,6600.0,nM,5.18,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL432548,CHEMBL432548,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCN1CCCCC1,88.0,nM,7.06,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL432903,CHEMBL432903,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,3470.0,nM,5.46,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL432941,CHEMBL432941,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,70.0,nM,7.16,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL433097,CHEMBL433097,CC(C)(C)n1cc(-c2ccc(Oc3cccc(N)c3)cc2)c2c(N)ncnc21,400.0,nM,6.4,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL433321,CHEMBL433321,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccncc23)cc1,1400.0,nM,5.85,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL434311,CHEMBL434311,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCCN1CCOCC1,40.0,nM,7.4,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL435227,CHEMBL435227,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(C(=O)O)cc21,240.0,nM,6.62,CHEMBL816967,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL435702,CHEMBL435702,O=c1cc(-c2ccn3c(-c4ccccc4)cnc3c2)ccn1CCCN1CCCCC1,28.0,nM,7.55,CHEMBL818934,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL436117,CHEMBL436117,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCc4ccccc4)c(C(C)C)c23)c(F)cc1F,180.0,nM,6.75,CHEMBL829589,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL43949,CHEMBL43949,c1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,105.0,nM,6.98,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL440202,CHEMBL440202,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(Cl)cc(Cl)c4)cc3)c2cc1OC,8.9,nM,8.05,CHEMBL876146,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL440727,CHEMBL440727,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,3.0,nM,8.52,CHEMBL812620,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL443268,CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,10100.0,nM,5.0,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL443296,CHEMBL443296,CCOc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,460.0,nM,6.34,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL443563,CHEMBL443563,COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1OC,100.0,nM,7.0,CHEMBL829592,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL445062,CHEMBL445062,CN(C)CCCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,10.0,nM,8.0,CHEMBL818936,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL445327,CHEMBL445327,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)ccn1,276.5,nM,6.56,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL44577,CHEMBL44577,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,5320.0,nM,5.27,CHEMBL818935,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL44608,CHEMBL44608,FC(F)(F)c1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,10.0,nM,8.0,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL44622,CHEMBL44622,Cc1cc(C)cc(Nc2nccc(-n3ccnc3N)n2)c1,4220.0,nM,5.38,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL44915,CHEMBL44915,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,5.0,nM,8.3,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45015,CHEMBL45015,Cc1cc(C)cc(Nc2nccc(-n3ccnc3Cl)n2)c1,60.0,nM,7.22,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL450622,CHEMBL450622,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,610.0,nM,6.21,CHEMBL696131,CHEMBL279,Vascular endothelial growth factor receptor 2
