# cyclic_registry — FairMol export
# total: 2240  |  cyclic: 2000  |  true_heterocycles: 1992  |  functional_groups: 178  |  biological: 62
# smarts = universal (RDKit [#6]/[#7] notation, matches aromatic + Kekule)
# smarts_original = Kekule original
#
pattern_id	name	group	smarts	smarts_original	is_true_heterocycle	heterocycle_family	heterocycle_family_normalized	heterocycle_superclass	ring_count	ring_atom_count	hetero_ring_atom_count
cyclic_oxazetidine_3_4_dione	Oxazetidine-3,4-dione	cyclic	[#6]1(=[#8])-[#6](=[#8])-[#8]-[#7]-1	C1(=O)C(=O)ON1	True	azetidine-like	azetidine-like	small saturated heterocycle	1	4	2
cyclic_thiadiazetidine_1_1_dioxide	Thiadiazetidine 1,1-dioxide	cyclic	[#6]1-[#7]-[#7]-[#16]-1(=[#8])=[#8]	C1NNS1(=O)=O	True	azetidine-like	azetidine-like	small saturated heterocycle	1	4	3
cyclic_thiazetidine_1_oxide	Thiazetidine 1-oxide	cyclic	[#6]1-[#6]-[#16](=[#8])-[#7]-1	C1CS(=O)N1	True	azetidine-like	azetidine-like	small saturated heterocycle	1	4	2
cyclic_thiazetidine_3_4_dione	Thiazetidine-3,4-dione	cyclic	[#6]1(=[#8])-[#6](=[#8])-[#16]-[#7]-1	C1(=O)C(=O)SN1	True	azetidine-like	azetidine-like	small saturated heterocycle	1	4	2
cyclic_triazetidine	Triazetidine	cyclic	[#6]1-[#7]-[#7]-[#7]-1	C1NNN1	True	azetidine-like	azetidine-like	small saturated heterocycle	1	4	3
cyclic_triazetidine_4_thione	Triazetidine-4-thione	cyclic	[#6]1(=[#16]):[#7H]:[#7H]:[#7H]:1	C1(=S)NNN1	True	azetidine-like	azetidine-like	small saturated heterocycle	1	4	3
cyclic_3as_octahydro_2h_benzimidazole_2_thione	(3aS)-Octahydro-2H-benzimidazole-2-thione	cyclic	[#6]1-[#6]-[#6]-[#6]2-[#6@H](-[#6]-1)-[#7]-[#6](=[#16])-[#7]-2	C1CCC2[C@H](C1)NC(=S)N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_1_4_dihydrobenzimidazole_2_thione	1,4-Dihydrobenzimidazole-2-thione	cyclic	[#6]1-[#6]=[#6]-[#6]=[#6]2-[#6]-1=[#7]-[#6](=[#16])-[#7]-2	C1C=CC=C2C1=NC(=S)N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_1_6_dihydrobenzimidazole_2_thione	1,6-Dihydrobenzimidazole-2-thione	cyclic	[#6]1-[#6]=[#6]-[#6]2=[#7]-[#6](=[#16])-[#7]-[#6]-2=[#6]-1	C1C=CC2=NC(=S)NC2=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_1_7a_dihydrobenzimidazole_2_thione	1,7a-Dihydrobenzimidazole-2-thione	cyclic	[#6]1=[#6]-[#6]2-[#6](=[#7]-[#6](=[#16])-[#7]-2)-[#6]=[#6]-1	C1=CC2C(=NC(=S)N2)C=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_1_oxidobenzimidazole	1-Oxidobenzimidazole	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7]:[#6]:[#7]:2-[#8-]	C1=CC=C2C(=C1)N=CN2[O-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_1h_benzimidazole_2_thiolate	1H-benzimidazole-2-thiolate	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7H]:[#6](:[#7]:2)-[#16-]	C1=CC=C2C(=C1)NC(=N2)[S-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2_4_dihydro_1h_benzimidazole	2,4-dihydro-1H-benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]=[#6]2-[#6]-1=[#7]-[#6]-[#7]-2	C1C=CC=C2C1=NCN2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2_7a_dihydro_1h_benzimidazole	2,7a-dihydro-1H-benzimidazole	cyclic	[#6]1-[#7]-[#6]2-[#6]=[#6]-[#6]=[#6]-[#6]-2=[#7]-1	C1NC2C=CC=CC2=N1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2_hydroxybenzimidazole	2-Hydroxybenzimidazole	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7H]:[#6](=[#8]):[#7H]:2	C1=CC=C2C(=C1)NC(=O)N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2_mercaptobenzimidazole	2-Mercaptobenzimidazole	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7H]:[#6](=[#16]):[#7H]:2	C1=CC=C2C(=C1)NC(=S)N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2h_benzimidazole_2_thione	2H-Benzimidazole-2-thione	cyclic	[#6]1:[#6]:[#6]2=[#7]-[#6](=[#16])-[#7]=[#6]:2:[#6]:[#6]:1	C1=CC2=NC(=S)N=C2C=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2h_benzimidazole	2H-benzimidazole	cyclic	[#6]1-[#7]=[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2=[#7]-1	C1N=C2C=CC=CC2=N1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2h_benzimidazole_1_3_dioxide	2h-Benzimidazole 1,3-dioxide	cyclic	[#6]1-[#7](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7+]-1=[#8])-[#8-]	C1N(C2=CC=CC=C2[N+]1=O)[O-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_2h_benzimidazole_1_oxide	2h-Benzimidazole 1-oxide	cyclic	[#6]1-[#7]=[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2=[#7+]-1-[#8-]	C1N=C2C=CC=CC2=[N+]1[O-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_3_5_dihydro_2h_benzimidazole	3,5-Dihydro-2h-benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]2=[#7]-[#6]-[#7]-[#6]-2=[#6]-1	C1C=CC2=NCNC2=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_3_oxido_1_2_dihydrobenzimidazole	3-Oxido-1,2-dihydrobenzimidazole	cyclic	[#6]1-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]-1-[#8-]	C1NC2=CC=CC=C2N1[O-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_3_oxido_1h_benzimidazole_2_thione	3-oxido-1H-benzimidazole-2-thione	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7H]:[#6](=[#16]):[#7]:2-[#8-]	C1=CC=C2C(=C1)NC(=S)N2[O-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_3a_4_dihydro_1h_benzimidazole	3a,4-dihydro-1H-benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]=[#6]2-[#6]-1-[#7]=[#6]-[#7]-2	C1C=CC=C2C1N=CN2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_3a_7a_dihydro_1h_benzimidazole	3a,7a-dihydro-1H-benzimidazole	cyclic	[#6]1=[#6]-[#6]2-[#6](-[#6]=[#6]-1)-[#7]=[#6]-[#7]-2	C1=CC2C(C=C1)N=CN2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_3ah_benzimidazole	3aH-benzimidazole	cyclic	[#6]1=[#6]-[#6]2-[#6](=[#7]-[#6]=[#7]-2)-[#6]=[#6]-1	C1=CC2C(=NC=N2)C=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_4_7_benzimidazoledione	4,7-Benzimidazoledione	cyclic	[#6]1=[#6]-[#6](=[#8])-[#6]2:[#6](-[#6]-1=[#8]):[#7H]:[#6]:[#7]:2	C1=CC(=O)C2=C(C1=O)NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_4_7_dihydro_1h_benzimidazole	4,7-dihydro-1H-benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]-[#6]2:[#6]-1:[#7H]:[#6]:[#7]:2	C1C=CCC2=C1NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_4_7_dihydro_2h_benzimidazole	4,7-dihydro-2H-benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]-[#6]2=[#7]-[#6]-[#7]=[#6]-1-2	C1C=CCC2=NCN=C21	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_4h_benzimidazole	4H-benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]=[#6]2-[#6]-1=[#7]-[#6]=[#7]-2	C1C=CC=C2C1=NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_5_6_dihydro_1h_benzimidazole	5,6-dihydro-1H-benzimidazole	cyclic	[#6]1-[#6]-[#6]=[#6]2:[#6](=[#6]-1):[#7H]:[#6]:[#7]:2	C1CC=C2C(=C1)NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_5h_benzimidazole	5H-Benzimidazole	cyclic	[#6]1-[#6]=[#6]-[#6]2=[#7]-[#6]=[#7]-[#6]-2=[#6]-1	C1C=CC2=NC=NC2=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_6_7_didehydro_1h_benzimidazole	6,7-didehydro-1H-benzimidazole	cyclic	[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:1):[#7H]:[#6]:[#7]:2	C1=CC2=C(C#C1)NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_6_7_dihydro_1h_benzimidazole	6,7-dihydro-1H-benzimidazole	cyclic	[#6]1-[#6]-[#6]2:[#6](-[#6]=[#6]-1):[#7]:[#6]:[#7H]:2	C1CC2=C(C=C1)N=CN2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_7h_benzimidazole_2_4_dione	7H-benzimidazole-2,4-dione	cyclic	[#6]1-[#6]=[#6]-[#6](=[#8])-[#6]2=[#7]-[#6](=[#8])-[#7]=[#6]-1-2	C1C=CC(=O)C2=NC(=O)N=C21	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole	Benzimidazole	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7H]:[#6]:[#7]:2	C1=CC=C2C(=C1)NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_1_3_dioxide	Benzimidazole 1,3-dioxide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7H+](-[#6]=[#7+]-2-[#8-])-[#8-]	C1=CC=C2C(=C1)[NH+](C=[N+]2[O-])[O-]	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_1_3_diium_2_one	Benzimidazole-1,3-diium-2-one	cyclic	[#6]1:[#6]:[#6]2=[#7H+]-[#6](=[#8])-[#7H+]=[#6]:2:[#6]:[#6]:1	C1=CC2=[NH+]C(=O)[NH+]=C2C=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_2_5_3h_4h_dione	Benzimidazole-2,5(3h,4h)-dione	cyclic	[#6]1-[#6](=[#8])-[#6]=[#6]-[#6]2:[#6]-1:[#7H]:[#6](=[#8]):[#7H]:2	C1C(=O)C=CC2=C1NC(=O)N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_4_5_quinone	Benzimidazole-4,5-quinone	cyclic	[#6]1=[#6]-[#6](=[#8])-[#6](=[#8])-[#6]2:[#6]-1:[#7H]:[#6]:[#7]:2	C1=CC(=O)C(=O)C2=C1NC=N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_4_6_dione	Benzimidazole-4,6-dione	cyclic	[#6]1-[#6](=[#8])-[#6]=[#6]2-[#6](=[#7]-[#6]=[#7]-2)-[#6]-1=[#8]	C1C(=O)C=C2C(=NC=N2)C1=O	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_4_thione	Benzimidazole-4-thione	cyclic	[#6]1=[#6]-[#6](=[#16])-[#6]2=[#7]-[#6]=[#7]-[#6]-2=[#6]-1	C1=CC(=S)C2=NC=NC2=C1	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_benzimidazole_5_thione	Benzimidazole-5-thione	cyclic	[#6]1=[#6]-[#6]2=[#7]-[#6]=[#7]-[#6]-2=[#6]-[#6]-1=[#16]	C1=CC2=NC=NC2=CC1=S	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_octahydro_2h_benzimidazole_2_thione	Octahydro-2H-benzimidazole-2-thione	cyclic	[#6]1-[#6]-[#6]-[#6]2-[#6](-[#6]-1)-[#7]-[#6](=[#16])-[#7]-2	C1CCC2C(C1)NC(=S)N2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_perhydrobenzimidazole	Perhydrobenzimidazole	cyclic	[#6]1-[#6]-[#6]-[#6]2-[#6](-[#6]-1)-[#7]-[#6]-[#7]-2	C1CCC2C(C1)NCN2	True	benzimidazole-like	benzimidazole-like	benzofused azole	2	9	2
cyclic_1_2_4_oxadiazepine	1,2,4-Oxadiazepine	cyclic	[#6]1=[#6]-[#8]-[#7]=[#6]-[#7]=[#6]-1	C1=CON=CN=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_2_4_thiadiazepine	1,2,4-Thiadiazepine	cyclic	[#6]1=[#6]-[#16]-[#7]=[#6]-[#7]=[#6]-1	C1=CSN=CN=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_2_5_oxadiazepine	1,2,5-Oxadiazepine	cyclic	[#6]1=[#6]-[#8]-[#7]=[#6]-[#6]=[#7]-1	C1=CON=CC=N1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_2_5_thiadiazepine	1,2,5-Thiadiazepine	cyclic	[#6]1=[#6]-[#16]-[#7]=[#6]-[#6]=[#7]-1	C1=CSN=CC=N1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_2_6_thiadiazepine	1,2,6-Thiadiazepine	cyclic	[#6]1=[#6]-[#7]=[#6]-[#16]-[#7]=[#6]-1	C1=CN=CSN=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_3_4_oxadiazepine	1,3,4-Oxadiazepine	cyclic	[#6]1=[#6]-[#8]-[#6]=[#7]-[#7]=[#6]-1	C1=COC=NN=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_3_4_thiadiazepine	1,3,4-Thiadiazepine	cyclic	[#6]1=[#6]-[#16]-[#6]=[#7]-[#7]=[#6]-1	C1=CSC=NN=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_3_5_oxadiazepine	1,3,5-Oxadiazepine	cyclic	[#6]1=[#6]-[#8]-[#6]=[#7]-[#6]=[#7]-1	C1=COC=NC=N1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_3_diazepine_2_4_dione	1,3-Diazepine-2,4-dione	cyclic	[#6]1:[#6]:[#6](=[#8]):[#7H]:[#6](=[#8]):[#7]:[#6]:1	C1=CC(=O)NC(=O)N=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_3_diazepine_2_thione	1,3-Diazepine-2-thione	cyclic	[#6]1:[#6]:[#6]:[#7]:[#6](=[#16]):[#7]:[#6]:1	C1=CC=NC(=S)N=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_4_diazepine_2_5_dione	1,4-Diazepine-2,5-dione	cyclic	[#6]1:[#6]:[#7H]:[#6](=[#8]):[#6]:[#7]:[#6]:1=[#8]	C1=CNC(=O)C=NC1=O	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_4_diazepine_2_thione	1,4-Diazepine-2-thione	cyclic	[#6]1:[#6]:[#7]:[#6]:[#6](=[#16]):[#7]:[#6]:1	C1=CN=CC(=S)N=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_4_diazepine_5_7_dione	1,4-Diazepine-5,7-dione	cyclic	[#6]1-[#6](=[#8])-[#7]=[#6]-[#6]=[#7]-[#6]-1=[#8]	C1C(=O)N=CC=NC1=O	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_4_diazepine_5_thione	1,4-Diazepine-5-thione	cyclic	[#6]1:[#6]:[#7]:[#6]:[#6]:[#7]:[#6]:1=[#16]	C1=CN=CC=NC1=S	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_4_diazepine_6_thione	1,4-Diazepine-6-thione	cyclic	[#6]1:[#6]:[#7]:[#6]:[#6](=[#16]):[#6]:[#7]:1	C1=CN=CC(=S)C=N1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_4_diazepinedione	1,4-Diazepinedione	cyclic	[#6]1:[#6]:[#7H]:[#6](=[#8]):[#6](=[#8]):[#7]:[#6]:1	C1=CNC(=O)C(=O)N=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_5_dihydrodiazepine	1,5-Dihydrodiazepine	cyclic	[#6]1-[#6]=[#6]-[#7]-[#7]-[#6]=[#6]-1	C1C=CNNC=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1_hexahydro_thiadiazepine	1-Hexahydro-thiadiazepine	cyclic	[#6]1-[#6]-[#6]-[#16]-[#7]-[#7]-[#6]-1	C1CCSNNC1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1h_1_3_diazepine	1H-1,3-Diazepine	cyclic	[#6]1=[#6]-[#7]-[#6]=[#7]-[#6]=[#6]-1	C1=CNC=NC=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1h_1_4_diazepine	1H-1,4-Diazepine	cyclic	[#6]1=[#6]-[#7]-[#6]=[#6]-[#7]=[#6]-1	C1=CNC=CN=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_1h_diazepine_4_7_dione	1H-diazepine-4,7-dione	cyclic	[#6]1:[#6]:[#6](=[#8]):[#7H]:[#7]:[#6]:[#6]:1=[#8]	C1=CC(=O)NN=CC1=O	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	2
cyclic_2_3_4_5_tetrahydrooxadiazepine	2,3,4,5-Tetrahydrooxadiazepine	cyclic	[#6]1-[#6]-[#7]-[#7]-[#8]-[#6]=[#6]-1	C1CNNOC=C1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_2_3_4_7_tetrahydrothiadiazepine	2,3,4,7-Tetrahydrothiadiazepine	cyclic	[#6]1-[#6]=[#6]-[#6]-[#16]-[#7]-[#7]-1	C1C=CCSNN1	True	benzodiazepine-like	benzodiazepine-like	medium heterocycle	1	7	3
cyclic_1_2_benzothiazine_1_1_dioxide	1,2-Benzothiazine 1,1-dioxide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#6]=[#6]-[#7]-[#16]-2(=[#8])=[#8]	C1=CC=C2C(=C1)C=CNS2(=O)=O	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_1_3_benzothiazine	1,3-Benzothiazine	cyclic	[#6]1-[#7]=[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1	C1N=CC2=CC=CC=C2S1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_1_3_benzothiazine_1_1_dioxide	1,3-Benzothiazine 1,1-dioxide	cyclic	[#6]1-[#7]=[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1(=[#8])=[#8]	C1N=CC2=CC=CC=C2S1(=O)=O	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_2_1_benzothiazine	2,1-Benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#6]=[#6]-[#16]-[#7]-2	C1=CC=C2C(=C1)C=CSN2	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_2_3_benzothiazine	2,3-Benzothiazine	cyclic	[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6]=[#7]-[#16]-1	C1C2=CC=CC=C2C=NS1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_2_3_dihydro_1_4_benzothiazine	2,3-Dihydro-1,4-benzothiazine	cyclic	[#6]1-[#6]-[#16]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]-1	C1CSC2=CC=CC=C2N1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_2_oxo_3_1_benzothiazine	2-Oxo-3,1-benzothiazine	cyclic	[#6]1:[#6]:[#6]2:[#6]:[#16]:[#6](=[#8]):[#7]:[#6]:2:[#6]:[#6]:1	C1=CC2=CSC(=O)N=C2C=C1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_2h_1_4_benzothiazine	2H-1,4-Benzothiazine	cyclic	[#6]1-[#6]=[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1	C1C=NC2=CC=CC=C2S1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_2h_benzo_g_1_2_benzothiazine	2H-benzo[g][1,2]benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]3:[#6](:[#6]:[#6]:2:[#6]:1)-[#6]=[#6]-[#7]-[#16]-3	C1=CC=C2C=C3C(=CC2=C1)C=CNS3	True	benzothiazine-like	benzothiazine-like	heterocycle	3	14	2
cyclic_3_1_benzothiazine	3,1-Benzothiazine	cyclic	[#6]1-[#7]=[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2=[#6]-[#16]-1	C1N=C2C=CC=CC2=CS1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_3_4_dihydro_2_1_benzothiazine	3,4-Dihydro-2,1-benzothiazine	cyclic	[#6]1-[#6]-[#16]-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1	C1CSNC2=CC=CC=C21	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_3h_2_3_benzothiazine	3H-2,3-benzothiazine	cyclic	[#6]1:[#6]:[#6]2=[#6]-[#7]-[#16]-[#6]=[#6]:2:[#6]:[#6]:1	C1=CC2=CNSC=C2C=C1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_4h_1_3_benzothiazine	4H-1,3-Benzothiazine	cyclic	[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-[#6]=[#7]-1	C1C2=CC=CC=C2SC=N1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_4h_3_1_benzothiazine	4H-3,1-benzothiazine	cyclic	[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]=[#6]-[#16]-1	C1C2=CC=CC=C2N=CS1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_4h_1_4_benzothiazine_1_oxide	4h-1,4-Benzothiazine 1-oxide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]=[#6]-[#16]-2=[#8]	C1=CC=C2C(=C1)NC=CS2=O	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_6_2_benzothiazine	6,2-Benzothiazine	cyclic	[#6]1-[#6]2:[#6](-[#6]=[#6]-[#16]-1):[#6]:[#7]:[#6]:[#6]:2	C1C2=C(C=CS1)C=NC=C2	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_8ah_3_1_benzothiazine	8aH-3,1-benzothiazine	cyclic	[#6]1=[#6]-[#6]2-[#6](=[#6]-[#16]-[#6]=[#7]-2)-[#6]=[#6]-1	C1=CC2C(=CSC=N2)C=C1	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_benzothiazine	Benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#6]=[#6]-[#7]-[#16]-2	C1=CC=C2C(=C1)C=CNS2	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_cyclopenta_b_1_4_benzothiazine	Cyclopenta[b][1,4]benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7]:[#6]1:[#6]:[#6]:[#6]:[#6]-1:[#16]:2	C1=CC=C2C(=C1)N=C3C=CC=C3S2	True	benzothiazine-like	benzothiazine-like	heterocycle	3	13	2
cyclic_cyclopenta_c_1_2_benzothiazine	Cyclopenta[c][1,2]benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]1:[#6]:[#6]:[#6]:[#6]-1:[#7]:[#16]:2	C1=CC=C2C(=C1)C3=CC=CC3=NS2	True	benzothiazine-like	benzothiazine-like	heterocycle	3	13	2
cyclic_pyrazolo_4_3_b_1_4_benzothiazine	Pyrazolo[4,3-b][1,4]benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#7]:[#6]1-[#6](:[#6]:[#7]:[#7]:1):[#16]:2	C1=CC=C2C(=C1)N=C3C(=CN=N3)S2	True	benzothiazine-like	benzothiazine-like	heterocycle	3	13	4
cyclic_pyrazolo_4_3_c_1_2_benzothiazine	Pyrazolo[4,3-c][1,2]benzothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]1:[#7]:[#7]:[#6]:[#6]-1:[#7]:[#16]:2	C1=CC=C2C(=C1)C3=NN=CC3=NS2	True	benzothiazine-like	benzothiazine-like	heterocycle	3	13	4
cyclic_octahydro_2h_1_4_benzothiazine	octahydro-2H-1,4-benzothiazine	cyclic	[#6]1-[#6]-[#6]-[#6]2-[#6](-[#6]-1)-[#7]-[#6]-[#6]-[#16]-2	C1CCC2C(C1)NCCS2	True	benzothiazine-like	benzothiazine-like	heterocycle	2	10	2
cyclic_3ar_7as_hexahydro_benzothiazole_2_thione	(3Ar,7as)-hexahydro-benzothiazole-2-thione	cyclic	[#6]1-[#6]-[#6]-[#6@@H]2-[#6@H](-[#6]-1)-[#7]-[#6](=[#16])-[#16]-2	C1CC[C@@H]2[C@H](C1)NC(=S)S2	True	benzothiazole-like	benzothiazole-like	benzofused azole	2	9	2
cyclic_1_1_bis_sulfanylidene_1_3_benzothiazole	1,1-Bis(sulfanylidene)-1,3-benzothiazole	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]=[#6]-[#16]-2(=[#16])=[#16]	C1=CC=C2C(=C1)N=CS2(=S)=S	True	benzothiazole-like	benzothiazole-like	benzofused azole	2	9	2
